"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"PLIN2",5.87020892520998e-108,-1.68302044681303,0.155,0.989,1.174041785042e-104
"BMX",0.0383408814023502,-1.6923992097792,0.015,0,1
"TNFAIP8",8.39653412456507e-161,-1.71392247527382,0.074,0.971,1.67930682491301e-157
"PLAT",1.13697700435926e-203,-1.73175703540409,0.04,0.964,2.27395400871853e-200
"TIGIT",5.2311121181431e-229,-1.73299485870688,0.01,0.961,1.04622242362862e-225
"CCL3",1.77809673014887e-226,-1.736380009187,0.021,0.961,3.55619346029774e-223
"ESM1",2.79232365363842e-225,-1.74146701143561,0.014,0.961,5.58464730727684e-222
"ELANE",4.71465907961193e-11,-1.75368566205514,0,0.047,9.42931815922385e-08
"IMPA2",5.35904729917812e-59,-1.75825593588662,0.085,0.814,1.07180945983562e-55
"POMC",1.16263837581857e-97,-1.76008084360328,0.182,0.989,2.32527675163714e-94
"RPS5",7.6877823374906e-129,-1.76681156816459,0.918,1,1.53755646749812e-125
"PLEK",2.01152529386097e-231,-1.76788368637978,0.017,0.961,4.02305058772194e-228
"RPL10",2.57207184931465e-131,-1.76942727189355,0.988,1,5.14414369862931e-128
"C1QC",9.25150240806174e-232,-1.77298446309403,0.004,0.961,1.85030048161235e-228
"CCL11",4.66457518739568e-216,-1.77427499572588,0.018,0.961,9.32915037479136e-213
"IGFBP2",6.69260008308677e-98,-1.77812038012749,0.299,1,1.33852001661735e-94
"TGFBI",8.84051362293109e-216,-1.78412452165692,0.03,0.964,1.76810272458622e-212
"RASEF",2.54857554868734e-182,-1.7883886519747,0.058,0.964,5.09715109737468e-179
"CCL21",2.14811372423828e-213,-1.7886024108517,0.021,0.961,4.29622744847656e-210
"MTUS1",1.58906862054534e-135,-1.79314972730448,0.097,0.971,3.17813724109068e-132
"FOXQ1",3.96044937039593e-171,-1.79500440017672,0.07,0.971,7.92089874079185e-168
"HSF4",2.90382332810603e-12,-1.80676180724062,0.005,0.369,5.80764665621207e-09
"SOCS1",1.41485556086359e-177,-1.81722344997886,0.062,0.968,2.82971112172718e-174
"SPOCD1",9.78117122107099e-217,-1.83181795426789,0.03,0.964,1.9562342442142e-213
"LAMP3",8.06313980537767e-229,-1.83214612483484,0.018,0.961,1.61262796107553e-225
"LRRC38",3.05973863751665e-223,-1.85431540059404,0.011,0.961,6.11947727503329e-220
"CCL14",1.61457722853576e-214,-1.85578525535248,0.02,0.961,3.22915445707152e-211
"ENTPD3",6.38069589901871e-176,-1.85668255115544,0.065,0.978,1.27613917980374e-172
"LINC01098",1.65651835536681e-233,-1.85821693489186,0,0.961,3.31303671073362e-230
"HAS1",1.22092517984877e-215,-1.85918643850545,0.02,0.961,2.44185035969755e-212
"RGS1",2.85045773201287e-230,-1.87853892449645,0.002,0.961,5.70091546402574e-227
"PRDX4",6.74099938306944e-109,-1.88864578524025,0.577,0.996,1.34819987661389e-105
"MT1M",5.61341260785226e-193,-1.88948698673746,0.054,0.982,1.12268252157045e-189
"YBX3",5.28654489055962e-92,-1.90235365637005,0.351,0.996,1.05730897811192e-88
"ZFP36L1",7.9045402170418e-24,-1.91398261433759,0.087,0.692,1.58090804340836e-20
"MT1F",3.58470578074123e-111,-1.92629984923003,0.378,1,7.16941156148245e-108
"KIRREL3",6.96692033568824e-232,-1.92801042546108,0.001,0.961,1.39338406713765e-228
"CYBB",3.45467847606208e-230,-1.94222326573251,0.02,0.961,6.90935695212415e-227
"PDPN",1.61457722853576e-214,-1.95067690959661,0.02,0.961,3.22915445707152e-211
"CCR1",7.07774426602105e-239,-1.95184666017517,0.003,0.961,1.41554885320421e-235
"LPAR6",2.19115371633273e-205,-1.95286352494433,0.038,0.961,4.38230743266545e-202
"PLVAP",3.48911436070983e-228,-1.96204681234508,0.016,0.961,6.97822872141965e-225
"TMEM97",2.36528872075049e-80,-1.97038277058732,0.196,0.925,4.73057744150098e-77
"NRG4",6.17338745993299e-214,-2.02677429439119,0.015,0.968,1.2346774919866e-210
"CREB3L1",0.934261302850646,-2.04695984262873,0.028,0.487,1
"TNFSF15",2.14864964439906e-224,-2.05134422139869,0.025,0.964,4.29729928879811e-221
"IFI30",1.26404665364519e-201,-2.05178267123166,0.043,0.971,2.52809330729037e-198
"CCNB2",8.57403738777191e-218,-2.07010449924048,0.011,0.961,1.71480747755438e-214
"KYNU",2.42491149852145e-242,-2.08675914713077,0.001,0.961,4.84982299704289e-239
"CCL3L1",2.42491149852145e-242,-2.0958326678282,0.001,0.961,4.84982299704289e-239
"TNFRSF1B",3.99932762357338e-229,-2.10413641374158,0.022,0.964,7.99865524714677e-226
"C1QB",8.37058430619607e-232,-2.11939902156223,0.018,0.961,1.67411686123921e-228
"SMOC2",1.26291494278161e-201,-2.17014328941932,0.04,0.961,2.52582988556322e-198
"KIF25-AS1",3.61823736957986e-237,-2.17771963082152,0.004,0.961,7.23647473915971e-234
"GPRC5A",1.80064488478494e-196,-2.21692016051124,0.047,0.968,3.60128976956987e-193
"SDS",2.42491149852145e-242,-2.22993770321041,0.001,0.961,4.84982299704289e-239
"MACC1",2.10775155558644e-186,-2.28752170499152,0.047,0.971,4.21550311117287e-183
"HIST1H1C",2.92600318257318e-30,-2.29374848883114,0.165,0.749,5.85200636514635e-27
"LDHB",1.01007862172462e-103,-2.34392819605085,0.077,0.878,2.02015724344923e-100
"IFITM2",1.63330973973377e-185,-2.34530864739066,0.054,0.964,3.26661947946754e-182
"APOC1",4.88640775907164e-174,-2.34872767227099,0.054,0.982,9.77281551814329e-171
"ZNF804B",3.89399708285057e-233,-2.36502476045665,0.01,0.961,7.78799416570115e-230
"LCP1",3.08473330976753e-215,-2.36995558678112,0.032,0.964,6.16946661953507e-212
"MUC1",0.113985499238258,-2.37039815658615,0.011,0.509,1
"CTSH",2.16301447625992e-211,-2.39310188121894,0.022,0.978,4.32602895251983e-208
"SNTG2",6.0968552631172e-224,-2.42050267053362,0.007,0.961,1.21937105262344e-220
"IL1B",6.82738504564632e-222,-2.4278265722032,0.024,0.961,1.36547700912926e-218
"SALL3",4.28205669194433e-244,-2.43775036256959,0,0.961,8.56411338388867e-241
"GNG11",2.70739352246899e-215,-2.45297070897918,0.032,0.964,5.41478704493798e-212
"DLK1",1.05623938534517e-125,-2.45551778329975,0.545,1,2.11247877069035e-122
"FDCSP",5.62472048154304e-227,-2.46551713274665,0.012,0.961,1.12494409630861e-223
"ITGB2",2.42491149852145e-242,-2.49784028856797,0.001,0.961,4.84982299704289e-239
"COL15A1",1.03914823077658e-221,-2.5335964629802,0.026,0.961,2.07829646155316e-218
"DEFB1",4.03089318125145e-06,-2.53981715257734,0.016,0.556,0.00806178636250291
"MMP9",2.99703600049237e-220,-2.56071318616348,0.025,0.961,5.99407200098475e-217
"TFF3",3.12321449262549e-142,-2.59111804479273,0.345,1,6.24642898525098e-139
"THBS1",4.25777861025587e-170,-2.59433776614877,0.077,0.978,8.51555722051174e-167
"GPR183",7.36448061662605e-226,-2.6000733748684,0.027,0.978,1.47289612332521e-222
"CCL19",1.48649408349897e-214,-2.6623604191706,0.02,0.961,2.97298816699795e-211
"IFITM3",1.9819837146821e-185,-2.66820054281423,0.055,0.978,3.96396742936419e-182
"ITM2A",5.21998498656616e-188,-2.69371664239971,0.055,0.971,1.04399699731323e-184
"OAF",1.37979528936526e-12,-2.70109549765905,0.046,0.606,2.75959057873051e-09
"HLA-DRB5",1.33064034360291e-240,-2.71870765224622,0.002,0.961,2.66128068720583e-237
"ONECUT1",1.42921043660352e-211,-2.73896166085789,0.036,0.971,2.85842087320705e-208
"PRSS3",4.13237378175992e-161,-2.77655133651015,0.104,0.986,8.26474756351984e-158
"TM4SF18",1.38720538361961e-228,-2.82601225707632,0.021,0.961,2.77441076723922e-225
"CXCL5",3.59745663746055e-220,-2.83448837202116,0.027,0.961,7.19491327492111e-217
"TNFRSF10B",1.91129875414558e-202,-2.83501447057492,0.035,0.968,3.82259750829116e-199
"TMPRSS2",2.48964199419203e-12,-2.84063738396818,0.005,0.38,4.97928398838406e-09
"LGALS3",2.42959389465085e-51,-2.86181549727652,0.051,0.735,4.85918778930169e-48
"CXCL13",1.05793312125042e-217,-2.88694390999557,0.018,0.961,2.11586624250084e-214
"HIST1H2BK",8.27819724222692e-19,-2.88699987126489,0.018,0.351,1.65563944844538e-15
"SH3RF2",5.46686907483511e-240,-2.94840548488353,0.003,0.964,1.09337381496702e-236
"REG3A",1.65651835536681e-233,-2.99918302566736,0,0.961,3.31303671073362e-230
"PLA2G7",1.40962142993829e-229,-3.034405052039,0.021,0.961,2.81924285987659e-226
"ANGPTL4",5.35952335543718e-223,-3.04018672179506,0.009,0.964,1.07190467108744e-219
"APOD",2.18309570519309e-190,-3.07386748360625,0.02,0.047,4.36619141038618e-187
"RNF186",1.90544320891397e-232,-3.10946770821465,0.002,0.968,3.81088641782794e-229
"NMU",7.07774426602105e-239,-3.18715956688986,0.003,0.961,1.41554885320421e-235
"FKBP11",3.17065571702715e-154,-3.18869542217686,0.193,0.996,6.34131143405429e-151
"CST2",4.28205669194433e-244,-3.26976799718583,0,0.961,8.56411338388867e-241
"NUPR1",0.00284230156874935,-3.28483732591181,0.027,0.534,1
"DLGAP5",2.85045773201287e-230,-3.29683610290887,0.002,0.961,5.70091546402574e-227
"ADAMDEC1",4.28205669194433e-244,-3.35617308903138,0,0.961,8.56411338388867e-241
"FAM3B",8.16332505595394e-167,-3.38324477926914,0.123,0.996,1.63266501119079e-163
"NDUFA4L2",1.40315066885517e-221,-3.38767547117665,0.02,0.964,2.80630133771034e-218
"TCEA3",1.12020809935748e-185,-3.38789942276215,0.046,0.978,2.24041619871496e-182
"SLC22A1",5.506612647223e-230,-3.3961989908811,0.01,0.961,1.1013225294446e-226
"CLDN1",1.09049177174681e-180,-3.41836443600128,0.048,0.982,2.18098354349362e-177
"SERPINA3",1.25787714665057e-236,-3.4300042711495,0.012,0.961,2.51575429330114e-233
"CRYBA4",4.28205669194433e-244,-3.44142111612102,0,0.961,8.56411338388867e-241
"CUZD1",1.15679338712707e-223,-3.44423036056555,0.011,0.975,2.31358677425413e-220
"FAM129A",5.2182697513217e-79,-3.48616382271966,0.018,0.201,1.04365395026434e-75
"PPP1R14A",3.48649901125373e-214,-3.53941872403668,0.024,0.961,6.97299802250745e-211
"SERPINB2",1.40962142993829e-229,-3.55901720776243,0.021,0.961,2.81924285987659e-226
"ALDOB",2.6620682539296e-36,-3.57407355875296,0.014,0.294,5.3241365078592e-33
"ICAM3",2.82784744024052e-220,-3.66839344954519,0.027,0.961,5.65569488048105e-217
"CXCL11",1.84958433427723e-243,-3.69067198697297,0.001,0.964,3.69916866855447e-240
"MT1G",1.6347439958939e-118,-3.74720121919569,0.3,1,3.26948799178779e-115
"ANPEP",3.22031487889434e-228,-3.91608238825579,0.005,0.968,6.44062975778869e-225
"APOC2",2.87739127576831e-240,-3.91709766377938,0.004,0.961,5.75478255153662e-237
"CDC42EP1",1.58214510308775e-32,-3.93061100761208,0.037,0.674,3.16429020617551e-29
"CPA4",1.28320822579549e-229,-3.93491016956225,0.02,0.961,2.56641645159097e-226
"CLEC7A",4.28205669194433e-244,-3.94173609100887,0,0.961,8.56411338388867e-241
"SLAMF7",4.28205669194433e-244,-3.94173609100887,0,0.961,8.56411338388867e-241
"CYBA",1.43092457642751e-185,-3.95338389916021,0.152,1,2.86184915285503e-182
"AADAC",1.84958433427723e-243,-4.02720145411125,0.001,0.964,3.69916866855447e-240
"GDF15",3.10389959139708e-192,-4.04422429206654,0.065,0.982,6.20779918279416e-189
"DPEP1",2.01907546521385e-187,-4.14397607298141,0.143,1,4.0381509304277e-184
"C1QA",1.97270679587319e-233,-4.1574558051525,0.017,0.961,3.94541359174637e-230
"CELA2B",3.79489221129841e-178,-4.18987564331736,0.008,0.91,7.58978442259682e-175
"IL1RN",4.28205669194433e-244,-4.2807996595768,0,0.961,8.56411338388867e-241
"OLFM4",1.97852757679103e-228,-4.28815516148024,0.013,0.964,3.95705515358207e-225
"AZGP1",8.68915634666317e-72,-4.3148585182505,0.014,0.753,1.73783126933263e-68
"LTF",4.28205669194433e-244,-4.32385576602937,0,0.961,8.56411338388867e-241
"LINC01099",1.65651835536681e-233,-4.3929561835904,0,0.961,3.31303671073362e-230
"ADIRF",1.55999390049376e-18,-4.4016238827614,0.024,0.616,3.11998780098753e-15
"ANKRD1",4.28205669194433e-244,-4.54773931184992,0,0.961,8.56411338388867e-241
"RAMP1",1.52780029688654e-206,-4.65364101073675,0.065,1,3.05560059377309e-203
"RNASE1",2.97233197183459e-60,-4.71349266510409,0.022,0.731,5.94466394366917e-57
"TDO2",9.87659892680496e-231,-4.77643984433885,0.021,0.964,1.97531978536099e-227
"CXCL17",2.08538140285121e-13,-4.93352002947602,0.02,0.373,4.17076280570241e-10
"MGST1",7.20759119311023e-121,-5.13277467298926,0.014,0.853,1.44151823862205e-117
"AMBP",1.53333746439415e-224,-5.45313555115441,0.028,1,3.06667492878831e-221
"LCN2",1.35354090284727e-74,-5.50660372913152,0.017,0.211,2.70708180569454e-71
"TACSTD2",5.11968773824527e-195,-5.50801743715387,0.112,0.993,1.02393754764905e-191
"RBPJL",4.07755985988657e-233,-5.77002650029523,0.005,0.986,8.15511971977314e-230
"FGL1",1.74942566536119e-19,-5.77164924453676,0.005,0.344,3.49885133072238e-16
"AKR7A3",1.4727916863191e-228,-6.12184715339757,0.015,0.993,2.94558337263819e-225
"GATM",1.5570639065622e-215,-6.19989967477045,0.064,1,3.11412781312439e-212
"PI3",4.28205669194433e-244,-6.29988494789837,0,0.961,8.56411338388867e-241
"SPINK1",2.98335536942926e-142,-6.30768434282763,0.778,1,5.96671073885851e-139
"RARRES2",5.30959248022611e-220,-6.62371923068593,0.06,0.993,1.06191849604522e-216
"CTRL",3.62515192133253e-154,-6.75646990596913,0.008,0.892,7.25030384266507e-151
"IL32",1.16119029795019e-219,-6.80965231109904,0.073,1,2.32238059590037e-216
"PDZK1IP1",2.99979509648492e-20,-6.82626919883997,0.018,0.616,5.99959019296983e-17
"RNASE2",1.37797493251562e-248,-6.91359316565384,0,0.975,2.75594986503123e-245
"AMY2B",1.57880032680379e-11,-6.9304219820321,0.008,0.581,3.15760065360758e-08
"CPB1",6.85236559927359e-216,-7.30826170937387,0.078,1,1.37047311985472e-212
"CEL",2.65932020298628e-191,-7.31117041454246,0.153,1,5.31864040597256e-188
"SERPINI2",1.3428646693645e-238,-7.44062045122614,0.013,1,2.685729338729e-235
"MT1H",1.85944577531653e-220,-7.52281070883924,0.07,1,3.71889155063306e-217
"ERP27",2.0312962542097e-235,-7.8551742451239,0.017,0.996,4.0625925084194e-232
"GSTA1",2.08044281963397e-242,-8.04555973652196,0.003,0.993,4.16088563926794e-239
"REG1B",3.42610413363299e-140,-8.07052532528375,0.008,0.853,6.85220826726597e-137
"ALB",1.22944555603869e-43,-8.10884066938603,0.003,0.685,2.45889111207737e-40
"PLTP",3.20698225267468e-240,-8.17629308641552,0.018,0.996,6.41396450534935e-237
"CPA2",1.0476949973218e-195,-8.60863904821434,0.143,1,2.09538999464359e-192
"SYCN",1.80732218318997e-197,-8.66132605968166,0.132,1,3.61464436637994e-194
"PNLIP",2.34474580766296e-240,-9.05160169153756,0.012,0.986,4.68949161532592e-237
"REG3G",4.04860701053249e-233,-9.12314320819165,0.021,0.993,8.09721402106499e-230
"KLK1",4.83185314206969e-242,-9.13762287557855,0.01,1,9.66370628413938e-239
"CLPS",2.47651904052495e-143,-9.16202614697301,0.698,1,4.95303808104989e-140
"CELA3B",6.69379253134945e-226,-9.16995162666601,0.051,1,1.33875850626989e-222
"GP2",6.10817087305891e-236,-9.20644367673035,0.027,1,1.22163417461178e-232
"PLA2G1B",9.03814265013624e-233,-9.20787886182755,0.034,1,1.80762853002725e-229
"CELA2A",1.52331304444705e-242,-9.25844402841356,0.015,1,3.0466260888941e-239
"CTRB2",5.2120108813293e-191,-9.34365460080587,0.163,1,1.04240217626586e-187
"CTRB1",1.09657685587138e-214,-9.63464855666628,0.082,1,2.19315371174276e-211
"PNLIPRP1",4.11213199169102e-238,-9.69303438852492,0.02,1,8.22426398338204e-235
"CPA1",7.10218626616607e-172,-9.78859519526873,0.264,1,1.42043725323321e-168
"CELA3A",1.22001375375347e-192,-9.78869359518856,0.157,1,2.44002750750694e-189
"PRSS1",1.10436278671738e-184,-10.6701010637364,0.193,1,2.20872557343475e-181
"CTRC",1.03828995965829e-222,-10.9043085000043,0.06,1,2.07657991931658e-219
"REG1A",2.17755437437179e-226,-11.4746043836634,0.051,1,4.35510874874357e-223
