"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ID1",1.87774629778682e-06,-1.91321329233362,0.868,0.561,0.00375549259557365
"MUM1L1",0,-1.9149309619149,0.835,0.017,0
"QPCT",3.02112202666454e-75,-1.91686486401932,0.605,0.598,6.04224405332907e-72
"NPY",1.87931323360865e-261,-1.91960323480673,0.087,0.067,3.7586264672173e-258
"CST3",1.1583724566767e-304,-1.92392641234259,0.865,0.947,2.3167449133534e-301
"RGCC",3.01374737067491e-20,-1.9248372643041,0.871,0.386,6.02749474134982e-17
"TUBB2A",4.59060719210859e-88,-1.92991931487416,0.87,0.716,9.18121438421717e-85
"KCNMB2",1.62319006386847e-108,-1.93476539956584,0.299,0.275,3.24638012773694e-105
"EZR",3.43889271978761e-171,-1.94016057156288,0.954,0.903,6.87778543957522e-168
"CLDN7",3.27379238140349e-98,-1.9471813249629,0.518,0.589,6.54758476280699e-95
"CLDN3",1.113464682144e-114,-1.95119674813778,0.519,0.618,2.22692936428799e-111
"CRABP2",1.31844161943699e-82,-1.95750477716356,0.866,0.276,2.63688323887399e-79
"SERINC2",2.01155055682153e-165,-1.95899386436365,0.212,0.224,4.02310111364306e-162
"KCNMA1",3.70614322078717e-77,-1.97013164294977,0.611,0.646,7.41228644157434e-74
"NR0B2",2.16347395967835e-47,-1.97378402138652,0.71,0.177,4.32694791935669e-44
"SPINT2",3.0414796423283e-238,-1.97818697954952,0.84,0.888,6.08295928465659e-235
"TUBB3",4.2740248015e-08,-1.97888669307137,0.873,0.558,8.54804960299999e-05
"TMEM190",2.90095696859735e-40,-1.99184299834453,0.866,0.332,5.8019139371947e-37
"MAPT",7.65932425956569e-104,-1.99952191975414,0.781,0.158,1.53186485191314e-100
"KRTAP1-1",2.69664958499701e-21,-2.0005122078018,0.094,0.002,5.39329916999402e-18
"DHRS7",4.95122221116876e-86,-2.00870100179543,0.46,0.477,9.90244442233752e-83
"ANXA4",8.78122867798658e-112,-2.0226117564599,0.271,0.22,1.75624573559732e-108
"GADD45G",1.48275166139102e-75,-2.04627646109736,0.496,0.503,2.96550332278204e-72
"LRRN3",1.67844473773278e-98,-2.05139843692987,0.865,0.247,3.35688947546555e-95
"ACOT13",2.34941125522619e-93,-2.06714913960119,0.362,0.332,4.69882251045238e-90
"PERP",1.16004305259025e-202,-2.06803586811017,0.673,0.814,2.32008610518051e-199
"KRT18",2.22181742648857e-182,-2.072244294175,0.829,0.882,4.44363485297715e-179
"SLC4A4",1.28496361733922e-74,-2.07796895411826,0.804,0.217,2.56992723467844e-71
"MXRA7",1.16904424901868e-90,-2.07856182619921,0.591,0.613,2.33808849803736e-87
"CLEC5A",2.45415155446959e-09,-2.08414788645468,0.04,0.001,4.90830310893918e-06
"RBP4",2.14694181654513e-139,-2.08886969033575,0.285,0.357,4.29388363309026e-136
"KHDRBS2",5.07386926127393e-21,-2.09172954059333,0.111,0.075,1.01477385225479e-17
"ADRA2A",2.93429571669257e-64,-2.10175724718165,0.724,0.163,5.86859143338515e-61
"KCNK17",1.72001501216854e-91,-2.11204327743862,0.852,0.245,3.44003002433707e-88
"TSPAN5",1.72610290026872e-10,-2.11497181898661,0.868,0.553,3.45220580053743e-07
"PCSK1",1.16124939996229e-91,-2.11632546389577,0.834,0.73,2.32249879992459e-88
"MMP10",8.42908810742657e-286,-2.12823643595341,0.859,0.091,1.68581762148531e-282
"NEFM",8.00024647704986e-16,-2.13151633615796,0.852,0.386,1.60004929540997e-12
"MT1F",7.74063899244483e-06,-2.13215389914686,0.787,0.378,0.0154812779848897
"NEUROD1",1.72947604207377e-102,-2.13689051345595,0.585,0.655,3.45895208414755e-99
"INHBA",0.0283698509284798,-2.15002502276442,0.84,0.47,1
"PRTN3",0.0058633235774413,-2.16110965792052,0.012,0.002,1
"PTP4A1",1.05089806652071e-10,-2.16300924280077,0.505,0.251,2.10179613304142e-07
"BEX1",0,-2.16323259640794,0.842,0.979,0
"IGFBP5",8.84918195763034e-05,-2.1639143126702,0.862,0.443,0.176983639152607
"CTXN1",0.692337793969724,-2.16838836436683,0.788,0.433,1
"SGCD",7.01484584884984e-214,-2.18266921674706,0.817,0.083,1.40296916976997e-210
"SCG3",1.03364343711041e-236,-2.19046397436301,0.75,0.851,2.06728687422082e-233
"GREB1",3.31739148002945e-128,-2.2136714266236,0.685,0.025,6.6347829600589e-125
"NDN",1.68542279616314e-108,-2.21458927553952,0.501,0.557,3.37084559232628e-105
"KLHL41",3.0708881088377e-196,-2.22679797777512,0.154,0.101,6.1417762176754e-193
"FGF12",2.79250022231051e-146,-2.22823938510305,0.223,0.178,5.58500044462102e-143
"SLC30A8",1.96890938339549e-62,-2.24114789498867,0.382,0.308,3.93781876679098e-59
"KRT8",8.14361546350614e-266,-2.25122792575529,0.776,0.922,1.62872309270123e-262
"STMN2",3.02391975508776e-153,-2.25144546665108,0.841,0.822,6.04783951017552e-150
"NTN4",1.06188777797634e-160,-2.27277388254039,0.677,0.021,2.12377555595268e-157
"TCERG1L",9.42432858241037e-08,-2.27305580637101,0.387,0.023,0.000188486571648207
"ANXA3",0.000718552883573646,-2.27611746846947,0.464,0.132,1
"ARHGAP6",1.34358400862178e-198,-2.2936150289344,0.816,0.111,2.68716801724356e-195
"RPS6KA2",2.15114936682997e-162,-2.30521403998585,0.167,0.061,4.30229873365994e-159
"CDCP1",1.13607373357356e-08,-2.31868195145675,0.745,0.477,2.27214746714713e-05
"LINC00337",3.70805047442177e-181,-2.32724220076067,0.553,0.022,7.41610094884353e-178
"TRNP1",8.00728629689299e-116,-2.33462502348306,0.446,0.557,1.6014572593786e-112
"TRH",1.02436785528745e-166,-2.33886871098971,0.519,0.008,2.04873571057489e-163
"SCG5",2.37736072976803e-292,-2.34494905005354,0.844,0.926,4.75472145953606e-289
"GNAS",1.19384568328614e-305,-2.34566067248052,0.969,1,2.38769136657227e-302
"LY6K",0,-2.35272217395625,0.855,0.028,0
"NRXN3",1.61122003136249e-159,-2.3566838100138,0.758,0.073,3.22244006272498e-156
"SLC40A1",5.56233087401556e-37,-2.35769899296621,0.358,0.135,1.11246617480311e-33
"PRSS23",2.20024742581318e-35,-2.38641059057644,0.627,0.498,4.40049485162637e-32
"CA4",1.94380071824943e-124,-2.39916772872504,0.685,0.024,3.88760143649886e-121
"SPOCD1",2.59546164502523e-260,-2.40023146893769,0.71,0.03,5.19092329005045e-257
"SEC11C",2.12238655777185e-251,-2.40394054859084,0.776,0.886,4.24477311554371e-248
"APLN",1.91447475541971e-47,-2.40917702437214,0.223,0.022,3.82894951083943e-44
"SHISA6",8.25737575604946e-287,-2.41172237950311,0.753,0.01,1.65147515120989e-283
"PEG10",8.50270758358426e-184,-2.42624511860302,0.874,0.914,1.70054151671685e-180
"PTPRN",5.96252252967124e-177,-2.42865070367341,0.609,0.75,1.19250450593425e-173
"KRT19",2.95330339973628e-18,-2.44341873148066,0.868,0.576,5.90660679947255e-15
"RHOD",0.0113654609138575,-2.45575715900941,0.485,0.143,1
"ADAMTS5",3.59706864186459e-139,-2.4613111400507,0.864,0.211,7.19413728372918e-136
"CLU",1.01490596507188e-209,-2.46642014512221,0.863,0.924,2.02981193014376e-206
"LAD1",5.59031152362978e-61,-2.47837137631522,0.72,0.171,1.11806230472596e-57
"WLS",1.66367749334378e-24,-2.48013190374167,0.768,0.3,3.32735498668756e-21
"SCD5",1.98562190057778e-26,-2.51297680833194,0.653,0.174,3.97124380115557e-23
"MLPH",0.80770787840329,-2.51691152093697,0.455,0.06,1
"MT1E",3.86014904402033e-21,-2.52954522091691,0.473,0.27,7.72029808804066e-18
"CPE",0,-2.52958437692139,0.855,0.989,0
"LY6H",0.483501697773582,-2.54911292398175,0.743,0.383,1
"AP4M1",1.75391522496805e-38,-2.56574751866567,0.353,0.117,3.5078304499361e-35
"VTN",2.63733352032119e-18,-2.56655675886076,0.533,0.053,5.27466704064237e-15
"HBG1",1.97626258336499e-323,-2.56722098476068,0.871,0.065,3.95252516672997e-320
"PRG4",1.45292514654986e-44,-2.57103172535284,0.233,0.004,2.90585029309971e-41
"NOV",0,-2.57305940006214,0.04,0.055,0
"IL13RA2",1.11075515252784e-17,-2.5758911958137,0.407,0.132,2.22151030505568e-14
"S100A10",4.40006561777592e-74,-2.58016490992229,0.72,0.678,8.80013123555183e-71
"MT2A",8.51050679708154e-11,-2.58506998395962,0.827,0.41,1.70210135941631e-07
"DAPL1",5.12754895062755e-05,-2.5859766889299,0.428,0.083,0.102550979012551
"ISL1",8.42303543243974e-94,-2.58799668429002,0.759,0.699,1.68460708648795e-90
"KCNK16",1.92733552873358e-24,-2.59006591522757,0.48,0.293,3.85467105746715e-21
"TMEM238",3.76696124229649e-52,-2.59387278307746,0.868,0.303,7.53392248459297e-49
"DPYSL3",3.31477352050345e-74,-2.5978133660028,0.808,0.227,6.62954704100691e-71
"CXCL11",0.000891268535521496,-2.6017289121865,0.014,0.001,1
"C19orf33",8.75081128214265e-204,-2.60893214889526,0.789,0.065,1.75016225642853e-200
"GAL",2.05430093652463e-105,-2.63221900368551,0.867,0.246,4.10860187304926e-102
"PHLDA2",0.115060726413545,-2.63855112382607,0.866,0.452,1
"MT1G",3.02683408111216e-76,-2.64176153738889,0.875,0.3,6.05366816222432e-73
"DIRAS3",0.103151436411993,-2.6453577143485,0.704,0.392,1
"EDN3",4.65582489071653e-18,-2.65600947830163,0.641,0.18,9.31164978143306e-15
"GRM7",5.00201549845917e-275,-2.67440724119723,0.743,0.009,1.00040309969183e-271
"SMIM22",4.49770432657941e-107,-2.67777320403653,0.853,0.22,8.99540865315882e-104
"EPCAM",0,-2.67988878123449,0.822,0.978,0
"FKBP2",1.3116139429356e-41,-2.69489098636328,0.501,0.378,2.62322788587119e-38
"SAMD5",2.10338633409744e-66,-2.70590226503307,0.446,0.395,4.20677266819488e-63
"ACSL1",1.56283847325575e-08,-2.72273465413844,0.783,0.36,3.1256769465115e-05
"KRT7",3.46954206095043e-224,-2.74529443919132,0.863,0.121,6.93908412190087e-221
"NLRP1",3.67564796836065e-48,-2.74806266632681,0.87,0.313,7.35129593672131e-45
"CGA",4.13593705209747e-157,-2.77234912793047,0.506,0.011,8.27187410419494e-154
"CLDN10",9.78107992589672e-46,-2.78888165798322,0.866,0.313,1.95621598517935e-42
"SLC16A10",4.2315818898528e-87,-2.79259113611168,0.724,0.122,8.4631637797056e-84
"DNAJC12",3.59149700471382e-222,-2.80449804592256,0.459,0.73,7.18299400942765e-219
"PCSK1N",0,-2.81545653818929,0.867,0.992,0
"FRZB",3.4175420018822e-260,-2.8164826620681,0.838,0.07,6.83508400376441e-257
"SCT",4.59035661190693e-277,-2.82656403091568,0.852,0.074,9.18071322381386e-274
"SLCO2A1",1.40796612926947e-33,-2.82973547155413,0.192,0.012,2.81593225853893e-30
"PKIB",1.52027895090217e-08,-2.8401805039885,0.74,0.47,3.04055790180434e-05
"LMO7",1.72322150746712e-99,-2.84620867249378,0.642,0.628,3.44644301493424e-96
"NKX6-2",2.038396392858e-303,-2.85154029835178,0.813,0.029,4.076792785716e-300
"ETV1",2.5717728989459e-20,-2.86803262594434,0.571,0.377,5.14354579789179e-17
"NPW",9.96734442557439e-145,-2.89148938263145,0.866,0.19,1.99346888511488e-141
"DCLK1",3.59405024040337e-200,-2.91125943427521,0.862,0.149,7.18810048080673e-197
"STC1",7.65015343014931e-157,-2.92774528436577,0.865,0.192,1.53003068602986e-153
"CXCL9",3.33568342729188e-22,-2.97295747242553,0.103,0.004,6.67136685458377e-19
"CRHBP",5.87231884209116e-288,-2.99161190608932,0.758,0.028,1.17446376841823e-284
"ROBO2",1.2614699932499e-153,-2.99198467802118,0.21,0.186,2.52293998649981e-150
"NPPB",5.45448150558592e-27,-2.99712078301877,0.131,0.009,1.09089630111718e-23
"SOX9",9.45101958936015e-12,-2.99816168525659,0.865,0.395,1.89020391787203e-08
"MALL",1.58235245732888e-131,-3.01243038701191,0.789,0.139,3.16470491465776e-128
"IAPP",1.30766804099157e-215,-3.03165157195627,0.129,0.118,2.61533608198315e-212
"AKR1C2",1.68684528043675e-175,-3.03876368619755,0.725,0.066,3.3736905608735e-172
"PAX6",2.48444436223956e-109,-3.04842440138907,0.484,0.55,4.96888872447912e-106
"MT1X",3.01247944667244e-92,-3.06105475401526,0.378,0.374,6.02495889334488e-89
"EXPH5",2.22568054784541e-94,-3.06962330566759,0.259,0.104,4.45136109569082e-91
"LRRC4C",4.73934469594072e-158,-3.07633860131497,0.861,0.18,9.47868939188144e-155
"CHGB",0,-3.07836438483952,0.699,0.916,0
"C1QC",0,-3.08190920906509,0.772,0.004,0
"NEK9",3.87115059507968e-121,-3.08519149401761,0.871,0.228,7.74230119015937e-118
"S100A14",1.20350204301119e-227,-3.09794704389324,0.759,0.08,2.40700408602238e-224
"CYB5D2",1.71426657418827e-59,-3.11461413360405,0.356,0.235,3.42853314837655e-56
"SPTSSB",1.89681112794484e-114,-3.12232590468158,0.269,0.195,3.79362225588969e-111
"TAGLN3",1.4484756601644e-53,-3.13355165096193,0.789,0.616,2.89695132032879e-50
"EPHA6",2.63236968764639e-247,-3.1454195659705,0.774,0.027,5.26473937529277e-244
"CALB1",1.58734972389176e-171,-3.1521636641956,0.857,0.163,3.17469944778353e-168
"IL11",1.00765918394879e-105,-3.17779484272211,0.867,0.248,2.01531836789759e-102
"HPGD",1.71638102781282e-121,-3.20250926970376,0.858,0.209,3.43276205562564e-118
"KCNIP1",1.8653175215788e-159,-3.25957717683124,0.173,0.055,3.7306350431576e-156
"TCEAL6",1.7721056004537e-182,-3.28509778054673,0.175,0.134,3.54421120090739e-179
"CHGA",1.94779991234084e-274,-3.39107476267306,0.832,0.952,3.89559982468167e-271
"SLC17A6",2.65098780984176e-125,-3.39789913974382,0.154,0.042,5.30197561968352e-122
"PYY",2.74592569088725e-113,-3.39917073872337,0.776,0.15,5.49185138177451e-110
"LAMA3",2.09061269831522e-192,-3.42792929410931,0.855,0.153,4.18122539663044e-189
"GAD2",3.9570853915703e-206,-3.45009999922357,0.413,0.65,7.91417078314061e-203
"KCNF1",6.251333236401e-106,-3.46372850884576,0.823,0.197,1.2502666472802e-102
"S100A2",6.09582062667264e-116,-3.46668064345729,0.866,0.228,1.21916412533453e-112
"KRT17",7.61158125437191e-75,-3.52666553969344,0.37,0.051,1.52231625087438e-71
"LAMB3",4.47737053255892e-115,-3.5599988786052,0.258,0.18,8.95474106511784e-112
"INS",1.21404281597569e-14,-3.56118311447631,0.901,0.817,2.42808563195138e-11
"NMU",1.40077017548279e-09,-3.7760487590923,0.045,0.003,2.80154035096559e-06
"VGF",1.9527379327718e-118,-3.77860986843084,0.596,0.652,3.9054758655436e-115
"CRYGD",9.74681582527626e-05,-3.7878780040807,0.124,0.004,0.194936316505525
"AREG",4.35856791037577e-114,-3.79009126607505,0.866,0.229,8.71713582075154e-111
"S100A6",1.23868661329937e-221,-3.81613775457235,0.848,0.938,2.47737322659874e-218
"C1orf194",1.48454251354406e-242,-3.87346980991032,0.107,0.055,2.96908502708812e-239
"GPX2",1.97626258336499e-323,-3.91941720763679,0.043,0.048,3.95252516672997e-320
"TPSAB1",1.37772387150342e-37,-4.08014764012641,0.197,0.017,2.75544774300684e-34
"NTNG1",3.51710526015333e-51,-4.11560096442318,0.545,0.015,7.03421052030666e-48
"AGR2",2.36624183538418e-80,-4.14640816802865,0.375,0.04,4.73248367076836e-77
"PPP2R2B",9.04314642384004e-113,-4.24778862194324,0.265,0.188,1.80862928476801e-109
"KISS1R",4.0110495647766e-34,-4.2488199551191,0.202,0.035,8.02209912955319e-31
"MS4A2",4.62015033698848e-41,-4.31584184371459,0.218,0.025,9.24030067397697e-38
"KLRC1",2.84298774305754e-10,-4.36149741183126,0.061,0.01,5.68597548611508e-07
"TTR",1.95475702590081e-163,-4.37848431822184,0.859,0.887,3.90951405180162e-160
"SST",4.2596167301924e-96,-4.38484604742,0.444,0.5,8.51923346038481e-93
"SFN",2.37660836027278e-67,-4.39040038800418,0.366,0.06,4.75321672054556e-64
"HECW2",1.20640848703619e-52,-4.41324321182317,0.627,0.07,2.41281697407238e-49
"STMN4",2.05853867943463e-210,-4.42654622238327,0.84,0.129,4.11707735886925e-207
"HDC",0.138661262955057,-4.43700271533927,0.012,0.007,1
"SNCB",3.43067063229847e-263,-4.47000043375201,0.08,0.04,6.86134126459695e-260
"TMEM45B",8.96312657970353e-217,-4.51833225944721,0.153,0.19,1.79262531594071e-213
"ANXA10",1.27122328395402e-118,-4.52776240690143,0.167,0.064,2.54244656790805e-115
"CALB2",6.94823182777824e-55,-4.67567516977311,0.621,0.202,1.38964636555565e-51
"ACTA1",0.248149065711319,-4.81079164026299,0.109,0.032,1
"GCG",3.45814412331545e-09,-4.91149297744886,0.712,0.337,6.91628824663089e-06
"BHLHE40-AS1",5.39047622908684e-210,-5.06353752765218,0.678,0.046,1.07809524581737e-206
"PRPH",2.13971948494629e-133,-5.10274388879547,0.183,0.034,4.27943896989258e-130
"TNFRSF11B",2.57906803711739e-96,-5.14857735059098,0.834,0.236,5.15813607423478e-93
"AQP3",1.17115515630745e-28,-5.2562389053397,0.495,0.321,2.34231031261491e-25
"GAP43",3.14431631638849e-262,-5.33092782176575,0.126,0.216,6.28863263277697e-259
"TMEM233",0.249575853769904,-5.48635817643451,0.063,0.035,1
"DNAJC22",5.56385889695352e-310,-5.5918873706487,0.013,0.089,1.1127717793907e-306
"GRM5",1.00136911072472e-249,-5.93190509403657,0.677,0.025,2.00273822144944e-246
"GHRL",0.000796496374818915,-6.19201828177329,0.83,0.452,1
