"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"HPGD",5.20886305470835e-139,-0.626275289340085,0.858,0.968,1.04177261094167e-135
"RPS9",1.36702046660001e-91,-0.631520423316423,0.997,1,2.73404093320002e-88
"RPS12",8.14472180546823e-90,-0.633464302614339,1,1,1.62894436109365e-86
"TNFSF13B",2.17019159583583e-151,-0.638181208417052,0.864,0.968,4.34038319167166e-148
"FAM178B",2.37566972881691e-11,-0.64648497479838,0.14,0,4.75133945763383e-08
"GSTP1",8.11849588698882e-40,-0.648982438622292,0.857,0.996,1.62369917739776e-36
"PTTG1",2.26838694806588e-109,-0.652634948629348,0.881,0.982,4.53677389613176e-106
"SSR3",1.87624423709204e-36,-0.652731353199099,0.886,0.996,3.75248847418409e-33
"TMEM141",2.26131239608644e-41,-0.659596220075681,0.516,0.993,4.52262479217289e-38
"ZNF165",2.67448873606318e-77,-0.66342744022971,0.792,0.978,5.34897747212635e-74
"MAD2L1",2.10111191336367e-133,-0.66821426535705,0.813,0.964,4.20222382672733e-130
"KCNQ3",2.60048481239565e-19,-0.670100711061335,0.751,0.961,5.2009696247913e-16
"CLEC7A",1.00851851024711e-06,-0.672258490074212,0.635,0.961,0.00201703702049421
"RPSA",1.36174430731159e-85,-0.677653445034432,0.994,1,2.72348861462317e-82
"EEF1B2",9.24881641128081e-81,-0.683962533244943,0.967,1,1.84976328225616e-77
"RPLP0",1.88664389150305e-80,-0.686196155981726,0.995,1,3.7732877830061e-77
"FBP1",2.3949370942207e-107,-0.687716244629423,0.692,0.961,4.7898741884414e-104
"RPS18",2.08919503020432e-99,-0.689472313043886,0.999,1,4.17839006040865e-96
"MS4A2",2.18444758901193e-13,-0.689499834723041,0.218,0.043,4.36889517802386e-10
"ASPM",6.86938623208019e-135,-0.691593920078137,0.663,0.961,1.37387724641604e-131
"RGS6",0.885793223128346,-0.695398125488256,0.713,0.961,1
"PCBD1",6.62315842634693e-36,-0.695719769830104,0.747,1,1.32463168526939e-32
"CLDN7",4.08549852432055e-36,-0.696078091769002,0.518,0.996,8.1709970486411e-33
"RPL8",7.42772694134561e-102,-0.697321687922501,0.997,1,1.48554538826912e-98
"LINC00534",6.54182667668156e-70,-0.699012162383154,0.51,0.961,1.30836533533631e-66
"KRT19",2.37080965918098e-107,-0.703859029571159,0.868,0.982,4.74161931836197e-104
"MACC1",1.02198810028325e-72,-0.704747051053835,0.343,0.971,2.04397620056649e-69
"XBP1",5.31528840030943e-35,-0.716788786259656,0.78,0.975,1.06305768006189e-31
"COL15A1",5.7607716184615e-20,-0.717340219956199,0.742,0.961,1.1521543236923e-16
"RPL18A",8.90996983117201e-100,-0.717915857332747,0.999,1,1.7819939662344e-96
"RPL13",1.19325481714165e-101,-0.728415546234864,1,1,2.3865096342833e-98
"ALKBH2",3.75254246168595e-28,-0.737452992948377,0.551,0.315,7.50508492337191e-25
"BCAT1",1.6883698168795e-17,-0.752222412772907,0.876,0.968,3.376739633759e-14
"ANGPTL4",8.88222107374145e-140,-0.753193784546613,0.705,0.964,1.77644421474829e-136
"SLC7A11",1.18980823952931e-14,-0.757412265053456,0.364,0.584,2.37961647905861e-11
"ICAM3",4.3511086999381e-53,-0.757837077501843,0.694,0.961,8.7022173998762e-50
"HIST1H1C",3.49053263716956e-23,-0.761450332008747,0.47,0.749,6.98106527433913e-20
"PLAU",1.15625328238023e-146,-0.770216630634589,0.866,0.968,2.31250656476046e-143
"AKR1A1",2.89234840908683e-42,-0.770315871718695,0.498,0.986,5.78469681817366e-39
"RPS28",5.80818562316318e-106,-0.776224004758649,0.998,1,1.16163712463264e-102
"LINC00337",7.41519443607499e-62,-0.77714184328058,0.553,0,1.483038887215e-58
"KLF1",4.57095365844997e-161,-0.778434453401736,0.162,0.961,9.14190731689993e-158
"TMEM258",4.50557857048635e-48,-0.782631970090334,0.847,1,9.01115714097271e-45
"LAPTM4B",1.21234210465733e-35,-0.790093641171752,0.497,0.982,2.42468420931466e-32
"ACTG2",2.19745911054877e-70,-0.800900748368392,0.6,0,4.39491822109754e-67
"RPL36A",1.92014391005509e-75,-0.803424986364188,0.978,1,3.84028782011018e-72
"BCL11B",3.91904060044091e-101,-0.80644273693007,0.864,0.971,7.83808120088182e-98
"CRHBP",1.20141411938218e-44,-0.807993526013066,0.758,0.961,2.40282823876436e-41
"TTC39C",3.35688685883201e-58,-0.80859746002983,0.223,0.767,6.71377371766402e-55
"S100A16",5.89556503675597e-68,-0.809031789442892,0.864,0.986,1.17911300735119e-64
"COMTD1",1.26370692438319e-13,-0.812508825320017,0.273,0.681,2.52741384876638e-10
"TAF12",1.00525078762808e-07,-0.817215058015384,0.204,0.541,0.000201050157525616
"RHOC",2.02183336819914e-66,-0.819146166719342,0.855,0.978,4.04366673639829e-63
"EVA1A",1.72883861248958e-41,-0.819316084888009,0.75,0.968,3.45767722497916e-38
"GCSH",2.17965094390364e-46,-0.823580083206937,0.401,0.971,4.35930188780728e-43
"STEAP4",0.000276306652148497,-0.825576793891546,0.046,0,0.552613304296995
"HIST1H2BK",2.28374336681144e-07,-0.8475845196784,0.342,0.351,0.000456748673362287
"RPL17",7.85663113294927e-83,-0.866763465658519,0.975,1,1.57132622658985e-79
"DUSP2",5.12520779774475e-128,-0.876735650710113,0.871,0.982,1.02504155954895e-124
"UBE2C",2.24555846677408e-70,-0.882301733107471,0.846,0.961,4.49111693354817e-67
"COX6A2",1.61453924899494e-138,-0.88829059517324,0.025,0.835,3.22907849798988e-135
"SMCO4",3.60830838493946e-81,-0.920576161668149,0.535,0.975,7.21661676987893e-78
"RPL35",1.24928467364793e-114,-0.92269708321701,0.995,1,2.49856934729586e-111
"RHAG",1.83979638271931e-160,-0.922886925616497,0.162,0.961,3.67959276543861e-157
"MRPS33",1.30967933244542e-36,-0.932001132189671,0.463,0.982,2.61935866489083e-33
"RPL36",1.40627689598616e-111,-0.936883984824306,0.989,1,2.81255379197232e-108
"RRAD",1.13507377278316e-155,-0.939769480797774,0.866,0.978,2.27014754556633e-152
"CLU",1.25193179181855e-47,-0.943595380970935,0.863,1,2.50386358363709e-44
"DAPL1",5.16751568661433e-19,-0.943873049715165,0.428,0.097,1.03350313732287e-15
"SERPINA1",2.83615462805554e-78,-0.944440876962229,0.49,1,5.67230925611107e-75
"RPL10A",5.51651295487938e-115,-0.947926224843552,0.992,1,1.10330259097588e-111
"SLCO2A1",5.18176883253467e-13,-0.957906944228409,0.192,0,1.03635376650693e-09
"TGIF1",0.817875691844993,-0.967532224955845,0.883,0.685,1
"TMED3",9.6664110224571e-21,-0.982465845232908,0.525,0.835,1.93328220449142e-17
"NRXN3",5.10831959146885e-81,-0.985030698882104,0.758,0.964,1.02166391829377e-77
"RPL34",1.11627443590727e-109,-0.988534586198064,0.999,1,2.23254887181455e-106
"LMAN2",8.10602526330489e-56,-0.990760644655206,0.537,0.993,1.62120505266098e-52
"CST7",0,-0.992676480235615,0.007,0.961,0
"PHLDA2",5.5502352364328e-164,-0.99577426992689,0.866,0.982,1.11004704728656e-160
"CHN2",3.31389591141531e-84,-0.997153672137289,0.815,0.964,6.62779182283062e-81
"TCERG1L",1.71513210337817e-34,-1.00156927502184,0.387,0.961,3.43026420675635e-31
"OSTC",2.96229868184381e-66,-1.00753241614469,0.69,0.996,5.92459736368762e-63
"CLDN3",2.11175604506802e-51,-1.01138942726166,0.519,0.989,4.22351209013605e-48
"PLP2",2.0733240378325e-54,-1.01348563820609,0.665,0.996,4.146648075665e-51
"PPIB",7.31653836282943e-80,-1.0147567351355,0.899,1,1.46330767256589e-76
"MUM1L1",2.26325105550355e-29,-1.04465533912076,0.835,0.961,4.52650211100711e-26
"LYZ",3.08545265686538e-146,-1.05881557808175,0.847,0.961,6.17090531373077e-143
"ELMO1",2.22754327506826e-132,-1.06285310813496,0.78,0.978,4.45508655013652e-129
"RPS2",1.11787524033644e-132,-1.06431344189906,0.998,1,2.23575048067287e-129
"VMP1",2.64850591467761e-91,-1.07976527983987,0.89,0.993,5.29701182935523e-88
"CRABP2",9.37072385063857e-132,-1.08224190783281,0.866,0.971,1.87414477012771e-128
"PLVAP",1.85878181923655e-146,-1.08461945786695,0.729,0.961,3.7175636384731e-143
"PSAT1",4.88404421676741e-67,-1.08595933219877,0.575,0.968,9.76808843353481e-64
"GPR183",2.27750762975904e-154,-1.08743218408247,0.865,0.978,4.55501525951809e-151
"RPL10",2.77960497343959e-122,-1.08877635636185,1,1,5.55920994687917e-119
"CDC42EP1",5.87756121035168e-11,-1.10448981260202,0.867,0.674,1.17551224207034e-07
"TMEM45A",1.3709540017498e-122,-1.11119416934855,0.854,0.971,2.7419080034996e-119
"RCAN1",1.22772241138225e-19,-1.11948053409742,0.871,0.971,2.4554448227645e-16
"RAB11FIP1",4.49894020155949e-48,-1.11989673154094,0.635,0.968,8.99788040311898e-45
"CLEC10A",3.46009480213459e-12,-1.12143474025345,0.15,0,6.92018960426917e-09
"RPS4X",1.6787556966221e-117,-1.14260216644115,0.996,1,3.3575113932442e-114
"RPS14",4.94229932301861e-136,-1.14392232517835,1,1,9.88459864603722e-133
"PRPS2",2.12605555905322e-08,-1.15494697650771,0.822,0.968,4.25211111810643e-05
"ITGA6",3.25615367262401e-161,-1.15525972679369,0.855,0.975,6.51230734524802e-158
"DHRS7",1.17584894806805e-40,-1.1580669231453,0.46,0.986,2.3516978961361e-37
"C1QB",2.22616369993355e-20,-1.17259831713707,0.55,0.961,4.45232739986711e-17
"FAM110C",3.57209823658054e-123,-1.18471105589338,0.83,0.971,7.14419647316109e-120
"S100A10",1.29588481566592e-40,-1.19514756458415,0.72,0.993,2.59176963133185e-37
"RPL29",3.12478508676644e-135,-1.19989017005719,0.996,1,6.24957017353287e-132
"CST3",1.79020419585013e-114,-1.20736779037431,0.865,1,3.58040839170026e-111
"HIST1H2BC",1.6179024400393e-21,-1.22869772523784,0.324,0.495,3.23580488007859e-18
"CTGF",3.17601338210652e-139,-1.24697208676695,0.824,0.961,6.35202676421305e-136
"ALKBH7",4.69479024053305e-67,-1.25112824378662,0.612,1,9.38958048106609e-64
"WLS",4.83150660325627e-111,-1.25298201432769,0.768,0.968,9.66301320651255e-108
"CADPS2",2.2372404764345e-118,-1.27461788235776,0.803,0.964,4.47448095286901e-115
"PRSS22",2.60635873307478e-111,-1.27610563666695,0.185,0.961,5.21271746614956e-108
"TSPAN12",6.52279670418731e-104,-1.28751489140031,0.495,0.968,1.30455934083746e-100
"CDH19",0.00555704163673946,-1.28922716316389,0.027,0,1
"CSMD3",1.8674838437682e-102,-1.29118451861008,0.165,0.961,3.73496768753639e-99
"C11orf1",8.44395783103157e-80,-1.29735909080319,0.22,0.975,1.68879156620631e-76
"CXCL5",3.62964824025309e-130,-1.29789998295392,0.753,0.961,7.25929648050619e-127
"ANXA4",3.67423767460663e-49,-1.29995379413403,0.271,0.964,7.34847534921326e-46
"GPR157",3.10086554535638e-51,-1.29995964217504,0.385,0.961,6.20173109071275e-48
"EPHX1",3.12795867074348e-72,-1.31403863787448,0.622,0.996,6.25591734148696e-69
"KRTCAP2",3.48137545005315e-94,-1.32110719709805,0.7,1,6.96275090010631e-91
"TAC1",7.77991518498132e-116,-1.32312104529525,0.73,0.961,1.55598303699626e-112
"MAEA",3.47945971555626e-87,-1.32481506164241,0.7,0.986,6.95891943111251e-84
"GGH",2.94149088007332e-130,-1.32523209983518,0.344,0.971,5.88298176014665e-127
"TMED2",2.78762369355896e-80,-1.32763415073896,0.763,0.993,5.57524738711792e-77
"NR0B2",2.18940338417261e-117,-1.34984313168695,0.71,0.971,4.37880676834521e-114
"MT1X",0.712229621919894,-1.352081883591,0.378,0.563,1
"ARC",8.69847573913172e-152,-1.3538695765546,0.866,0.982,1.73969514782634e-148
"NDUFA4L2",8.92615744791303e-143,-1.35680485985847,0.792,0.964,1.7852314895826e-139
"SCG5",8.27100558304362e-108,-1.37629788427062,0.844,1,1.65420111660872e-104
"GPR34",2.11181000500478e-35,-1.39561779985301,0.77,0.961,4.22362001000957e-32
"RPS5",3.83929402115159e-136,-1.40715989081138,0.995,1,7.67858804230317e-133
"IQCG",1.42234377050068e-104,-1.42221729422578,0.767,0.964,2.84468754100136e-101
"BRINP3",1.43573277685471e-19,-1.46727405976603,0.768,0.961,2.87146555370943e-16
"ANXA10",1.6045781672506e-145,-1.47073961638224,0.167,0.961,3.20915633450121e-142
"AGR2",1.37932317874282e-57,-1.5305034204672,0.375,0.961,2.75864635748564e-54
"FST",7.9468279708991e-150,-1.5328246397625,0.86,0.961,1.58936559417982e-146
"BNIP3",7.51855193207455e-50,-1.54573109161172,0.548,0.921,1.50371038641491e-46
"SPOCK1",1.01603123601983e-136,-1.5529120075989,0.641,0.964,2.03206247203966e-133
"ENTPD3",6.15861499287822e-119,-1.57157249716419,0.773,0.978,1.23172299857564e-115
"AKR1C2",1.31642418891436e-08,-1.57358976536206,0.725,0.961,2.63284837782871e-05
"CELA2B",1.04980306825115e-57,-1.58693144620956,0.849,0.91,2.09960613650231e-54
"IMPA2",3.88959499659094e-34,-1.60217005149495,0.231,0.814,7.77918999318189e-31
"CA2",5.4115004087923e-148,-1.60261328383904,0.865,0.968,1.08230008175846e-144
"HPGDS",2.36772499913699e-114,-1.60810086582183,0.771,0.961,4.73544999827397e-111
"REG4",0.213208276627653,-1.61408486643136,0.362,0.534,1
"UGDH",1.17106654138525e-97,-1.61517340906125,0.852,0.982,2.34213308277049e-94
"CASC19",8.38215598375276e-135,-1.61644015227224,0.201,0.961,1.67643119675055e-131
"TPSAB1",4.78032960889585e-294,-1.62045401391797,0.197,0.961,9.56065921779171e-291
"TMED6",3.47002840686096e-94,-1.63170101075751,0.627,0.993,6.94005681372191e-91
"TDO2",2.26987459069068e-155,-1.63672358537103,0.865,0.964,4.53974918138136e-152
"CYB5A",1.21839482409925e-80,-1.64308607539295,0.634,0.964,2.43678964819851e-77
"C1QA",3.17719403518985e-141,-1.64884875006791,0.552,0.961,6.35438807037971e-138
"DHRS2",3.57192245215236e-68,-1.68003617543626,0.14,0.147,7.14384490430472e-65
"KRTAP1-1",7.65609571659535e-08,-1.70227403556254,0.094,0,0.000153121914331907
"CDHR5",9.13441768796241e-94,-1.70965167153094,0.638,0.961,1.82688353759248e-90
"CLDN14",2.52381678283922e-17,-1.75481169430056,0.771,0.961,5.04763356567844e-14
"POMC",1.81235915198999e-96,-1.76289672610174,0.478,0.989,3.62471830397998e-93
"BMX",2.89052177176425e-23,-1.76601069824624,0.27,0,5.7810435435285e-20
"CST2",0,-1.76637122991893,0.027,0.961,0
"HPN",2.81164019490192e-125,-1.76829715685647,0.785,0.993,5.62328038980383e-122
"SHISA6",8.93939327965533e-115,-1.76886113596064,0.753,0.961,1.78787865593107e-111
"TMEM233",0,-1.78831917368651,0.063,0.961,0
"KRT18",9.2931457465961e-123,-1.79742289729272,0.829,0.996,1.85862914931922e-119
"IGF2",8.70602685956588e-167,-1.84439626691819,0.869,0.989,1.74120537191318e-163
"NR5A2",1.93552423143084e-160,-1.92818097381864,0.811,0.975,3.87104846286168e-157
"CLEC5A",0.000698613425097815,-1.96234006524547,0.04,0,1
"LAD1",3.5650994348065e-110,-1.99428872265976,0.72,0.964,7.13019886961301e-107
"CYBA",1.58380793797747e-133,-1.99673364365837,0.95,1,3.16761587595493e-130
"G0S2",5.92862639522735e-140,-2.01742076577526,0.864,0.993,1.18572527904547e-136
"FUCA1",3.11058791253513e-71,-2.04431294019519,0.212,0.968,6.22117582507026e-68
"PDZK1IP1",5.48735301106712e-06,-2.06131138801174,0.704,0.616,0.0109747060221342
"TMEM238",1.36368260393829e-166,-2.09030396036357,0.868,0.989,2.72736520787658e-163
"FAM129A",7.52023362081748e-24,-2.10855213548751,0.645,0.201,1.5040467241635e-20
"KRT8",3.43853275891898e-151,-2.16629530585136,0.776,1,6.87706551783796e-148
"ELANE",0.814167446461311,-2.17112998649625,0.047,0.047,1
"CCNB2",7.16828732941251e-154,-2.17115693611972,0.773,0.961,1.4336574658825e-150
"APLN",6.60397936842496e-96,-2.20703804238772,0.223,0.961,1.32079587368499e-92
"NUCB2",2.43614744286095e-133,-2.24370391506403,0.656,1,4.8722948857219e-130
"CXCL9",2.57334791839298e-214,-2.24474082095784,0.103,0.817,5.14669583678595e-211
"CLDN10",1.26045929724797e-124,-2.25764915306289,0.866,0.975,2.52091859449595e-121
"SERPINB1",1.49438886830355e-78,-2.25990977222021,0.54,0.928,2.9887777366071e-75
"FKBP11",6.87294326161646e-130,-2.27241087313273,0.727,0.996,1.37458865232329e-126
"F3",1.30025929293872e-154,-2.29117178569957,0.866,0.982,2.60051858587744e-151
"SLC40A1",1.42969589347045e-24,-2.33084658672787,0.358,0.53,2.85939178694089e-21
"KLRC1",2.29774397186987e-05,-2.38442702794582,0.061,0,0.0459548794373974
"CA12",3.03338740383626e-06,-2.39088624894384,0.671,0.409,0.00606677480767252
"SFN",7.4039585101623e-197,-2.39202953736881,0.366,0.961,1.48079170203246e-193
"ANPEP",5.37713925275081e-157,-2.4060983037432,0.857,0.968,1.07542785055016e-153
"PRTN3",0.0621761394401896,-2.40851547959728,0.012,0,1
"SNTG2",3.52201747635155e-112,-2.41979698244661,0.327,0.961,7.04403495270309e-109
"PRSS8",0.0269431133648184,-2.42113605267436,0.777,0.541,1
"HECW2",7.97347680361896e-25,-2.47710979391764,0.627,0.961,1.59469536072379e-21
"ARL14",4.26567557274461e-160,-2.47722091444965,0.865,0.971,8.53135114548921e-157
"NRG4",7.02891787111946e-158,-2.48113253375391,0.713,0.968,1.40578357422389e-154
"CYR61",9.43323587168946e-149,-2.48189305077592,0.662,0.961,1.88664717433789e-145
"SSR4",3.68573909158867e-176,-2.48433006507964,0.937,1,7.37147818317735e-173
"LINC01098",2.94585909159839e-09,-2.49349668759235,0.658,0.961,5.89171818319678e-06
"SMIM22",1.01460289632499e-169,-2.5024734497334,0.853,0.989,2.02920579264997e-166
"DNAJC22",7.05390033195592e-169,-2.51373710054829,0.013,0.961,1.41078006639118e-165
"DLGAP5",2.34029219018041e-250,-2.51451252675809,0.201,0.961,4.68058438036081e-247
"RRM2",7.87066571016326e-215,-2.52281996930408,0.344,0.964,1.57413314203265e-211
"RPS6KA2",3.55807965830616e-149,-2.54284835258798,0.167,0.964,7.11615931661232e-146
"MT1M",2.43463375661739e-162,-2.54849308112839,0.865,0.982,4.86926751323479e-159
"REG1B",2.27398566438719e-64,-2.55464477105358,0.278,0.853,4.54797132877438e-61
"PRPH",1.80943804863629e-120,-2.56002163764949,0.183,0.961,3.61887609727258e-117
"RHOD",1.92348639308947e-74,-2.56555278163736,0.485,0.968,3.84697278617895e-71
"PRSS3",8.56566595430418e-124,-2.60184169915979,0.465,0.986,1.71313319086084e-120
"KCNQ1",6.76049921384297e-10,-2.61652709187882,0.574,0.373,1.35209984276859e-06
"ONECUT1",4.26012747337896e-160,-2.62893687142324,0.865,0.971,8.52025494675793e-157
"SMOC2",6.95452821054028e-155,-2.63477367769282,0.807,0.961,1.39090564210806e-151
"SOCS1",1.24517429350406e-130,-2.6358363836257,0.223,0.968,2.49034858700813e-127
"MT2A",6.8680949849384e-34,-2.6490848852571,0.827,1,1.37361899698768e-30
"OAF",2.23262389247592e-09,-2.6776046424028,0.866,0.606,4.46524778495184e-06
"ACTA1",5.6313846869993e-284,-2.68545721027685,0.109,0.961,1.12627693739986e-280
"GCSAML",4.26999732400594e-152,-2.68796252512174,0.413,0.961,8.53999464801188e-149
"NTN4",6.37615959612352e-140,-2.72057268055314,0.677,0.961,1.2752319192247e-136
"ITM2A",1.45390609786323e-154,-2.72347571880437,0.87,0.971,2.90781219572645e-151
"AREG",1.89558892822747e-161,-2.74608288662192,0.866,0.975,3.79117785645494e-158
"C19orf33",6.17908968348225e-155,-2.75176002697487,0.789,0.968,1.23581793669645e-151
"APOC1",7.12890486288781e-157,-2.77300296643581,0.646,0.982,1.42578097257756e-153
"IGFBP2",3.47499587020697e-124,-2.82339669267366,0.485,1,6.94999174041394e-121
"KRT7",6.5074274808248e-05,-2.82526388647889,0.863,0.573,0.130148549616496
"SLC16A10",5.79753736947128e-164,-2.83071501790328,0.724,0.975,1.15950747389426e-160
"AADAC",2.80365556406429e-162,-2.84891115757114,0.682,0.964,5.60731112812857e-159
"CLDN4",1.25855455199974e-138,-2.85019384501196,0.461,0.996,2.51710910399948e-135
"TM4SF1",3.04374242576886e-121,-2.85664780408949,0.867,0.993,6.08748485153772e-118
"TMEM97",1.08871548498641e-113,-2.87985895331041,0.856,0.925,2.17743096997282e-110
"CDC20",0,-2.95430836999018,0.139,0.961,0
"NPW",1.9534056439095e-168,-2.97148352472748,0.866,0.989,3.906811287819e-165
"PGLYRP1",1.02525143006335e-05,-2.98320079668935,0.065,0,0.020505028601267
"TFF3",4.61075270652643e-168,-3.01686615222032,0.506,1,9.22150541305286e-165
"FOXQ1",4.3503553284564e-160,-3.03129188466658,0.865,0.971,8.7007106569128e-157
"MT1E",2.83226703261574e-104,-3.07804398745597,0.473,1,5.66453406523148e-101
"AQP3",6.37167702448703e-20,-3.0831995586258,0.495,0.606,1.27433540489741e-16
"KRT17",1.12597487217158e-198,-3.13437139936548,0.37,0.961,2.25194974434316e-195
"MTUS1",4.80225368717163e-122,-3.153408831891,0.33,0.971,9.60450737434326e-119
"CLDN1",8.34258336997231e-167,-3.16491755735197,0.864,0.982,1.66851667399446e-163
"NTNG1",7.47124235827514e-60,-3.18002058104651,0.545,0.961,1.49424847165503e-56
"KISS1R",1.2191332171455e-271,-3.31620498116084,0.202,0.964,2.43826643429099e-268
"MGST1",4.47345386738381e-84,-3.33552743380481,0.845,0.853,8.94690773476761e-81
"CPVL",1.64670099513324e-152,-3.3905372800354,0.82,0.961,3.29340199026648e-149
"IL32",2.40672107530829e-177,-3.4132203279183,0.869,1,4.81344215061657e-174
"DEFB1",0.000267526592334998,-3.4168325190332,0.538,0.556,0.535053184669996
"PRG4",9.51029143223136e-234,-3.49839149162695,0.233,0.961,1.90205828644627e-230
"RNF186",2.7729224550499e-159,-3.50855609818711,0.676,0.968,5.5458449100998e-156
"RNASE1",7.62904361746446e-36,-3.54844597953544,0.76,0.731,1.52580872349289e-32
"SH3RF2",0,-3.55017426235519,0.162,0.964,0
"RASEF",6.91039182579218e-159,-3.57086956766434,0.726,0.964,1.38207836515844e-155
"S100A14",2.43466720176514e-167,-3.57337941912106,0.759,0.978,4.86933440353027e-164
"DLK1",1.18438409713965e-165,-3.57747548597137,0.877,1,2.36876819427931e-162
"LAMB3",3.69146526663736e-162,-3.65508767219894,0.258,0.971,7.38293053327473e-159
"CPA4",6.53198838897241e-157,-3.70810762978708,0.427,0.961,1.30639767779448e-153
"PRDX4",1.42972213057518e-171,-3.74277340395754,0.574,0.996,2.85944426115036e-168
"PNLIP",9.63783085088482e-155,-3.85728616559935,0.296,0.986,1.92756617017696e-151
"DPEP1",2.80594419973698e-171,-3.86093099566962,0.856,1,5.61188839947396e-168
"SDS",0,-3.86687599549355,0.002,0.961,0
"GDF15",1.40025118213782e-143,-3.8859236737504,0.73,0.982,2.80050236427565e-140
"MT1F",1.95711255452673e-174,-4.05845374837689,0.787,1,3.91422510905346e-171
"FGL1",1.91060175950848e-15,-4.0646949489746,0.283,0.344,3.82120351901697e-12
"AZGP1",3.26638121113339e-55,-4.08655186685923,0.048,0.753,6.53276242226678e-52
"AMBP",2.35023789958975e-170,-4.11845049531627,0.277,1,4.7004757991795e-167
"RAMP1",2.19900072220625e-172,-4.16320245633902,0.865,1,4.3980014444125e-169
"SPOCD1",7.94849069286621e-161,-4.23204942320558,0.71,0.964,1.58969813857324e-157
"AMY2B",1.21048639717787e-05,-4.25688573170539,0.733,0.581,0.0242097279435574
"CXCL17",6.61876471827651e-17,-4.32762994412844,0.013,0.373,1.3237529436553e-13
"FAM3B",2.24461280562929e-153,-4.33592626791388,0.256,0.996,4.48922561125859e-150
"GRM5",3.16098210697254e-24,-4.40248752941083,0.677,0.961,6.32196421394508e-21
"EPHA6",5.43087549061493e-156,-4.48840955218975,0.774,0.961,1.08617509812299e-152
"ADIRF",8.50183874138792e-11,-4.59229583248684,0.699,0.616,1.70036774827758e-07
"TCEA3",2.65095525186991e-138,-4.67772795623435,0.236,0.978,5.30191050373983e-135
"CRYGD",4.32178338891412e-285,-4.7094041731447,0.124,0.961,8.64356677782824e-282
"PI3",0,-4.72200631900597,0.162,0.961,0
"TACSTD2",7.803495532754e-163,-4.80701493700275,0.853,0.993,1.5606991065508e-159
"C1QC",1.94882115575613e-155,-4.85489367215912,0.772,0.961,3.89764231151227e-152
"LTF",0,-4.90592106239709,0,0.961,0
"GSTA2",5.53721183690592e-168,-4.9382729931323,0.768,0.982,1.10744236738118e-164
"OLFM4",3.18645054891917e-158,-5.01260278476954,0.772,0.964,6.37290109783835e-155
"PLTP",2.47083541307807e-174,-5.08745681300565,0.861,0.996,4.94167082615615e-171
"CPB1",2.23406950281959e-177,-5.18430040917916,0.33,1,4.46813900563918e-174
"CTRL",5.1290973952196e-108,-5.2897866679506,0.67,0.892,1.02581947904392e-104
"SERPINI2",2.90605084711776e-178,-5.35940268359331,0.861,1,5.81210169423552e-175
"RARRES2",7.09383705037454e-174,-5.36569576370669,0.867,0.993,1.41876741007491e-170
"APOC2",0,-5.38166502544789,0.027,0.961,0
"AKR7A3",5.29173741859876e-172,-5.61548888229383,0.181,0.993,1.05834748371975e-168
"GATM",9.17429263799106e-178,-5.825172700079,0.537,1,1.83485852759821e-174
"ERP27",3.82400514068807e-176,-5.92727252049544,0.863,0.996,7.64801028137614e-173
"RBPJL",1.79812356181921e-170,-5.98578608799441,0.699,0.986,3.59624712363842e-167
"CELA2A",6.23018933940533e-178,-6.00129836505397,0.449,1,1.24603786788107e-174
"HDC",0,-6.10792339546681,0.012,0.964,0
"PLA2G1B",1.35501216571164e-178,-6.20075939323094,0.351,1,2.71002433142328e-175
"KLK1",2.06731521281277e-178,-6.26566945069702,0.846,1,4.13463042562554e-175
"CEL",2.26301810800952e-178,-6.27062291079515,0.871,1,4.52603621601904e-175
"CXCL11",0,-6.29240089915947,0.014,0.964,0
"MT1G",8.27511576421364e-175,-6.38896275658458,0.875,1,1.65502315284273e-171
"GP2",1.12117581884892e-178,-6.49451266880719,0.753,1,2.24235163769783e-175
"CELA3B",1.43337296232086e-178,-6.52121974793524,0.341,1,2.86674592464171e-175
"CTRB1",1.14574056860779e-178,-6.6063274907323,0.409,1,2.29148113721558e-175
"REG3G",4.98721324382247e-174,-6.71094618147059,0.859,0.993,9.97442648764494e-171
"ALB",2.09514292923197e-32,-6.73486661291371,0.213,0.685,4.19028585846395e-29
"CTRB2",2.76296702627152e-178,-6.77856016889428,0.374,1,5.52593405254304e-175
"PNLIPRP1",2.4994908514651e-179,-6.83982159739626,0.596,1,4.99898170293019e-176
"CPA2",1.24145457414557e-178,-6.89517994812043,0.87,1,2.48290914829114e-175
"NMU",0,-6.96320832598215,0.045,0.961,0
"MT1H",1.12193591362329e-178,-7.13607881058125,0.867,1,2.24387182724657e-175
"SPINK1",1.82856746573913e-178,-7.19974719235931,0.899,1,3.65713493147827e-175
"REG1A",1.11889861906577e-178,-7.31100140390919,0.484,1,2.23779723813153e-175
"CELA3A",1.32413149705197e-178,-7.37632726596692,0.418,1,2.64826299410394e-175
"CTRC",1.15906309002096e-178,-7.40583032670989,0.338,1,2.31812618004192e-175
"SYCN",1.4554260562355e-178,-7.44689470747893,0.869,1,2.91085211247099e-175
"ANKRD1",0,-7.57516593957397,0.004,0.961,0
"PRSS1",1.3194910267073e-178,-7.60975579004424,0.567,1,2.6389820534146e-175
"CPA1",1.34293691597015e-178,-7.82572493663533,0.627,1,2.6858738319403e-175
